recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite
3,4) $350 - $500,472.46,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,False,0.004826469880670356
1,2) $100 - $200,189.48,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0051219962514177765
1,"6) $750 - $1,000",789.45,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013659606398033982
1,5) $500 - $750,611.51,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.004352482730464284
11,3) $200 - $350,270.42,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0042579427937252355
2,4) $350 - $500,356.6,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0026593681092762786
4,2) $100 - $200,189.99,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.001204860112003461
10,"6) $750 - $1,000",750.52,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.008809735675398413
2,"7) $1,000 +",1013.3,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.01408351288709213
9,2) $100 - $200,145.73,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00528585246749249
1,"7) $1,000 +",1045.59,1,0,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.009254103228301312
6,1) $0 - $100,29.99,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.004895416065132588
4,3) $200 - $350,328.59,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.007194944332937975
4,2) $100 - $200,121.4,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0009979172961808338
7,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0027823575870145893
2,5) $500 - $750,686.37,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.0065270999946466695
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.005512497813090917
9,3) $200 - $350,299.53,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003832789835392922
1,1) $0 - $100,70.21,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.002561918516495057
8,4) $350 - $500,445.75,1,1,0,No E-Mail,1,0,0.0,0,False,True,False,False,0.011434094860927134
5,4) $350 - $500,382.68,0,1,0,No E-Mail,1,1,91.75,0,False,True,False,True,0.006053579233502861
8,1) $0 - $100,98.52,0,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.006917832730805796
2,5) $500 - $750,613.14,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0041059294946047455
9,1) $0 - $100,41.41,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0048527399619315405
6,2) $100 - $200,104.71,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003440498739117947
6,5) $500 - $750,632.63,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006374999592015222
5,3) $200 - $350,327.44,1,1,0,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.008746620488871511
5,4) $350 - $500,466.7,1,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.008431363193429303
6,1) $0 - $100,72.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0066664664609400156
1,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.004577935474732436
1,4) $350 - $500,455.99,1,1,0,Mens E-Mail,1,0,0.0,1,False,False,False,True,0.008050370595649088
1,"6) $750 - $1,000",880.21,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.010002839130082935
1,2) $100 - $200,147.25,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.0048133517507719745
3,1) $0 - $100,29.99,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0027723190929802278
2,5) $500 - $750,665.05,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.006124134471220426
8,1) $0 - $100,69.52,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.005307390464920018
3,2) $100 - $200,121.56,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.002709953868113777
2,"6) $750 - $1,000",802.64,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.010194613607064678
7,3) $200 - $350,326.46,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.006533376607796777
10,3) $200 - $350,218.84,1,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.008119394387124588
10,1) $0 - $100,29.99,0,1,0,Mens E-Mail,1,0,0.0,1,False,False,True,False,0.0024896811080013163
9,"6) $750 - $1,000",776.96,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.01038868260165143
6,1) $0 - $100,85.48,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.005062834884931358
10,1) $0 - $100,29.99,0,1,1,No E-Mail,1,0,0.0,0,True,False,False,True,0.006885410675022412
4,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0030407213727320468
2,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0005477845486011788
10,2) $100 - $200,122.62,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033233410623442765
1,1) $0 - $100,33.58,1,0,1,No E-Mail,1,0,0.0,0,True,False,True,False,0.0022701697698747207
2,1) $0 - $100,75.93,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0025479774445861395
8,1) $0 - $100,29.99,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007049711915091306
8,2) $100 - $200,195.14,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.0034306650107130106
12,1) $0 - $100,29.99,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.007059750409125668
11,2) $100 - $200,103.05,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0057329270611445856
1,1) $0 - $100,80.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,-0.00012093176572973083
5,1) $0 - $100,89.57,0,1,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0022335905271784026
2,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0024093719195986563
1,3) $200 - $350,325.37,0,1,0,No E-Mail,1,0,0.0,0,False,True,False,True,0.005531989825439306
4,3) $200 - $350,256.28,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003542228277607334
3,1) $0 - $100,60.03,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.004504267886614432
10,1) $0 - $100,29.99,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003445371830183827
9,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004936653436973307
4,"7) $1,000 +",1310.05,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.011954829954992136
5,1) $0 - $100,97.83,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004855517628231789
9,2) $100 - $200,195.03,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.004762040619869112
1,4) $350 - $500,433.62,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.012247391110490133
1,1) $0 - $100,31.34,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.00046468776510926206
10,4) $350 - $500,492.94,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.006483452922954541
10,3) $200 - $350,257.31,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,False,0.004787530114571215
1,3) $200 - $350,220.48,1,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0062136447477811226
12,2) $100 - $200,113.77,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003872484112903786
10,3) $200 - $350,208.64,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.008761174803032916
12,2) $100 - $200,196.84,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.002261527150280496
1,2) $100 - $200,120.01,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004392525001661666
5,2) $100 - $200,146.94,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0029608675731395907
1,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.004120925755702301
5,1) $0 - $100,29.99,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.004587973968766796
10,1) $0 - $100,66.96,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.005016996706724356
2,3) $200 - $350,260.46,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.004168027921001498
11,2) $100 - $200,146.82,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.002810969898551241
4,3) $200 - $350,318.56,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0015927685218345591
3,2) $100 - $200,190.08,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003097917899711276
1,"7) $1,000 +",1137.0,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.01111624093929069
8,1) $0 - $100,56.0,1,0,1,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.00407417107544577
2,2) $100 - $200,110.92,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.002590682068413765
6,2) $100 - $200,118.9,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0015033552571234415
6,3) $200 - $350,338.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.007469014777149645
7,3) $200 - $350,226.45,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.0052366842144126085
8,2) $100 - $200,133.92,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0013843708430299937
3,"6) $750 - $1,000",754.7,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.006481787257626164
6,1) $0 - $100,46.92,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006587810691753604
10,4) $350 - $500,475.95,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.009961286937187416
10,3) $200 - $350,243.57,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0058884875234746364
8,1) $0 - $100,55.18,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0030083918440336884
11,5) $500 - $750,642.1,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007178061828342145
4,2) $100 - $200,146.62,1,0,1,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.005072960579598992
4,1) $0 - $100,72.44,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0028301562482707953
10,1) $0 - $100,36.89,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.006906228657660932
9,1) $0 - $100,75.31,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.005412029334794406
11,2) $100 - $200,158.23,0,1,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.004825351113233591
10,2) $100 - $200,192.02,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0057329560734723575
11,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004992624426218578
2,4) $350 - $500,382.17,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003590302566722461
8,1) $0 - $100,96.18,0,1,0,No E-Mail,1,1,246.9,0,True,False,True,False,0.0032504616451495484
6,2) $100 - $200,140.79,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003368123255924686
9,4) $350 - $500,488.98,1,1,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.008847263625865704
3,1) $0 - $100,29.99,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.006275221605661018
6,1) $0 - $100,70.25,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0029978885357105195
1,1) $0 - $100,29.99,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.006439522845729914
2,3) $200 - $350,274.0,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.005062666678282259
10,2) $100 - $200,186.03,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003916159947707703
6,5) $500 - $750,576.55,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.006544441658018063
6,2) $100 - $200,128.51,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0031736647195540276
11,2) $100 - $200,175.38,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0017709693659519869
2,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.004665105341784062
8,4) $350 - $500,460.82,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0023706604842665666
7,3) $200 - $350,200.79,0,1,0,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.004605079375620621
7,2) $100 - $200,153.67,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0054741094730903495
6,4) $350 - $500,402.54,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.004220712569510768
4,3) $200 - $350,316.1,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0019239874326312362
7,1) $0 - $100,57.42,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003046349023450232
1,2) $100 - $200,172.06,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0030266186043051767
3,5) $500 - $750,745.25,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.008183646494659483
5,3) $200 - $350,341.93,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003887812668280598
3,3) $200 - $350,335.61,1,1,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.005999924589186013
3,3) $200 - $350,339.86,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.003888459952085976
5,3) $200 - $350,212.28,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.0070886039845505
11,3) $200 - $350,204.26,1,1,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.010628364266550982
6,2) $100 - $200,130.72,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0030619637633382355
1,3) $200 - $350,325.65,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003214237523112967
10,2) $100 - $200,170.37,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003467407536400706
9,2) $100 - $200,177.64,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.00578363273646267
10,4) $350 - $500,495.86,1,0,0,Womens E-Mail,1,0,0.0,1,False,False,False,False,0.005507259065066732
2,5) $500 - $750,510.85,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.004135951418908162
12,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.007398391383297819
7,2) $100 - $200,100.39,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0035146347387785006
5,1) $0 - $100,57.32,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003210348553625814
9,4) $350 - $500,415.19,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0023201601269999786
10,3) $200 - $350,268.89,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.005009189746278696
4,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0007221242827044343
1,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.002779211771577163
3,1) $0 - $100,93.12,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.003931548865285197
10,1) $0 - $100,93.52,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003235543483390516
2,3) $200 - $350,297.52,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.00799016854526964
8,2) $100 - $200,131.85,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.00430301802952284
3,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.000634954415652807
2,3) $200 - $350,216.53,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0034291912736127933
3,4) $350 - $500,461.92,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003918086073690321
9,3) $200 - $350,218.8,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.007706540231705116
10,1) $0 - $100,86.99,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0032158418273572496
1,3) $200 - $350,209.37,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.003320418978200034
2,4) $350 - $500,365.18,0,1,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.005676406733176192
6,2) $100 - $200,118.63,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0015025406404114996
10,2) $100 - $200,133.44,0,1,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0028017999926324678
9,2) $100 - $200,162.98,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0015592176050780574
9,5) $500 - $750,514.56,1,1,1,No E-Mail,1,0,0.0,0,False,False,False,True,0.010723164719730158
2,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.004727969009626269
5,1) $0 - $100,90.53,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0028535366901645586
9,2) $100 - $200,155.57,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0057170453630087355
9,3) $200 - $350,296.04,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007939580953299219
3,1) $0 - $100,57.3,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.002697307503371747
1,4) $350 - $500,383.88,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.010366949787605504
10,3) $200 - $350,268.45,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0076048680866139485
3,1) $0 - $100,31.96,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.0037470230945356444
10,1) $0 - $100,81.82,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.004326412304002156
1,5) $500 - $750,626.41,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.006259024875565234
2,1) $0 - $100,86.56,1,0,0,Mens E-Mail,1,0,0.0,1,False,False,False,True,0.0018446307133768468
2,3) $200 - $350,254.31,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.005404764642303503
9,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.006062822315102439
4,"7) $1,000 +",1317.57,1,1,1,Mens E-Mail,1,1,29.99,1,True,False,False,False,0.015175865313575478
2,1) $0 - $100,52.84,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0036599865853653335
6,2) $100 - $200,126.88,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007167698896617944
3,3) $200 - $350,233.06,1,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.008287526957460491
6,3) $200 - $350,338.17,1,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.010935175623598945
10,3) $200 - $350,274.04,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0043000635696694815
4,3) $200 - $350,204.84,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004909975105313025
9,4) $350 - $500,406.55,1,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.009672623627849208
2,"7) $1,000 +",1889.06,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.014995396626809054
10,2) $100 - $200,137.36,1,0,1,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.005229400471615928
9,2) $100 - $200,111.17,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.005520222502536049
7,1) $0 - $100,97.62,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0030492676557036273
3,3) $200 - $350,296.81,1,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.010210237836398116
11,2) $100 - $200,101.06,1,0,1,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.00368410325057001
1,4) $350 - $500,357.3,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0063529900304885685
10,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003043867188169472
11,1) $0 - $100,47.44,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007363869892629116
6,1) $0 - $100,45.08,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004720671858719189
8,3) $200 - $350,284.86,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.004883033082137349
9,4) $350 - $500,493.85,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.006674805922261995
1,3) $200 - $350,323.23,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006985615962705554
6,2) $100 - $200,126.13,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0030481152792352197
4,1) $0 - $100,61.96,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.004817532983921145
1,2) $100 - $200,176.93,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0019672524090689693
3,1) $0 - $100,81.68,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,5.548976663737699e-05
1,2) $100 - $200,195.29,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004619652209346857
2,1) $0 - $100,29.99,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.004665105341784062
4,4) $350 - $500,386.72,0,1,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.00304295160810306
4,1) $0 - $100,36.19,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0026024176670872493
11,1) $0 - $100,48.32,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.005166296594520631
10,2) $100 - $200,106.44,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.005593121491634025
1,1) $0 - $100,73.3,0,1,0,Mens E-Mail,1,1,60.65,1,False,True,True,False,0.002909882326370544
8,3) $200 - $350,304.89,1,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.007417148112259235
9,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0030195609889600503
5,1) $0 - $100,81.9,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0002304932625059185
2,1) $0 - $100,64.16,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.002630834935001315
1,3) $200 - $350,291.6,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.00518051710056371
1,4) $350 - $500,482.02,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.005665977399140234
6,3) $200 - $350,230.06,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.0037003233455264184
9,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003476570707990185
1,3) $200 - $350,323.38,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0031445250406925804
12,1) $0 - $100,81.06,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003710931138959261
9,4) $350 - $500,476.57,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004485305775370279
3,3) $200 - $350,224.35,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003421586109463426
6,1) $0 - $100,93.83,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0014277165868701509
1,1) $0 - $100,35.11,0,1,0,No E-Mail,1,0,0.0,0,False,False,True,False,0.0017205998510742364
3,3) $200 - $350,301.11,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005633134739425096
1,3) $200 - $350,210.03,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.006394495069572323
5,2) $100 - $200,155.21,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0031670513940166745
5,3) $200 - $350,296.35,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003813156966751243
7,2) $100 - $200,118.39,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.005029025248557764
7,1) $0 - $100,41.78,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0028179291834360604
5,1) $0 - $100,83.45,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003170816603890227
3,"6) $750 - $1,000",930.38,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.010722158136003251
8,2) $100 - $200,115.33,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006968550163871525
2,5) $500 - $750,673.95,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.011667930516359084
1,3) $200 - $350,200.94,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003294984834193842
1,4) $350 - $500,432.68,0,1,0,Mens E-Mail,1,0,0.0,1,False,False,False,True,0.0047816952449118
1,3) $200 - $350,315.84,1,0,0,No E-Mail,1,0,0.0,0,True,False,False,True,0.0031846397825790705
6,5) $500 - $750,677.38,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013418688481685336
4,1) $0 - $100,71.43,1,0,1,Mens E-Mail,1,0,0.0,1,False,False,True,False,0.0019104580727798072
9,1) $0 - $100,84.04,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0034584124926250715
5,1) $0 - $100,87.04,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004641730718043246
